시료코드 ,시험코드 ,시험종류 ,시험제어방식 ,내부마찰각 ,점착력 
B3678SB007DS01,B3678SB007DS01UU,UU,0,0,0
B3678SB007NA02,B3678SB007NA02UU,UU,0,0,0.2182
B3678SB007NA03,B3678SB007NA03UU,UU,0,0,0.4007
B3678SB008NA01,B3678SB008NA01UU,UU,0,0,0.2314
B3678SB008NA02,B3678SB008NA02UU,UU,0,0,0.5639
B3678SB009DS01,B3678SB009DS01UU,UU,0,0,0
B3678SB009NA02,B3678SB009NA02UU,UU,0,0,0.2252
B3678SB009NA03,B3678SB009NA03UU,UU,0,0,0.1414
B3678SB009NA04,B3678SB009NA04UU,UU,0,0,0.787
B3678SB010DS01,B3678SB010DS01UU,UU,0,0,0
B3678SB010NA02,B3678SB010NA02UU,UU,0,0,0.481
B3678SB010NA03,B3678SB010NA03UU,UU,0,0,0.316
B3678SB010NA04,B3678SB010NA04UU,UU,0,0,0.204
B3678SB012DS01,B3678SB012DS01UU,UU,0,0,1.525
B3678SB013DS01,B3678SB013DS01UU,UU,0,0,0.11
B3678SB014DS01,B3678SB014DS01UU,UU,0,0,0.418
B3682BH006NA01,B3682BH006NA01UU,UU,STRAIN CONTROL,0,0
B3682BH009NA01,B3682BH009NA01UU,UU,STRAIN CONTROLL,0,0
B3682BH010NA01,B3682BH010NA01UU,UU,STRAIN CONTROLL,0,0
B3682BH015NA01,B3682BH015NA01UU,UU,STRAIN CONTROL,0,0.0001
B3682BH020NA02,B3682BH020NA02UU,UU,STRAIN CONTROLL,0,0.0005
B3684BH001DS01,B3684BH001DS01UU,UU,Strain,0,0.421
B3684BH011NA03,B3684BH011NA03UU,UU,Strain,0,0.173
B3685BH002DS01,B3685BH002DS01CU,CU,STRAIN CONTROLLED,13.3,0.072
B3685BH002DS01,B3685BH002DS01UU,UU,STRAIN CONTROLLED,0,0.104
B3685BH003DS01,B3685BH003DS01CU,CU,STRAIN CONTROLLED,13.4,0.074
B3685BH003DS01,B3685BH003DS01UU,UU,STRAIN CONTROLLED,0,0.184
B3685BH004DS01,B3685BH004DS01CU,CU,STRAIN CONTROLLED,11.7,0.083
B3685BH004DS01,B3685BH004DS01UU,UU,STRAIN CONTROLLED,0,0.155
B3685BH005DS01,B3685BH005DS01CU,CU,Strain Controlled,12.4,0.057
B3685BH005DS01,B3685BH005DS01UU,UU,Strain Controlled,0,0.248
B3685BH006DS01,B3685BH006DS01CU,CU,Strain Controlled,12.2,0.063
B3685BH006DS01,B3685BH006DS01UU,UU,Strain Controlled,0,0.148
B3685BH007DS01,B3685BH007DS01CU,CU,Strain Controlled,11.9,0.086
B3685BH007DS01,B3685BH007DS01UU,UU,Strain Controlled,0,0.162
B3685BH008DS01,B3685BH008DS01CU,CU,Strain Controlled,12.1,0.065
B3685BH008DS01,B3685BH008DS01UU,UU,Strain Controlled,0,0.162
B3686BH001DS04,B3686BH001DS04UU,UU,0,0,0.36
B3686BH002NA03,B3686BH002NA03CU,CU,-,18.2,0.29
B3686BH004NA01,B3686BH004NA01UU,UU,-,0,0.41
B3686BH005NA01,B3686BH005NA01UU,UU,0,0,0.3
B3686BH006DS01,B3686BH006DS01CU,CU,-,18.6,0.13
B3686BH006NA02,B3686BH006NA02CU,CU,-,18.6,0.13
B3686BH007DS01,B3686BH007DS01UU,UU,0,0,0.7
B3686BH009NA01,B3686BH009NA01CU,CU,0,17.5,0.38
B3686BH010NA01,B3686BH010NA01UU,UU,0,0,0.43
B3686BH010NA02,B3686BH010NA02UU,UU,0,0,0.54
B3686BH011NA02,B3686BH011NA02UU,UU,0,0,0.48
B3686BH011NA03,B3686BH011NA03CU,CU,0,24.5,0.15
B3686BH012NA03,B3686BH012NA03UU,UU,0,0,0.88
B3686BH013DS01,B3686BH013DS01UU,UU,0,0,0
B3686BH013NA02,B3686BH013NA02UU,UU,0,0,0.27
B3686BH013NA03,B3686BH013NA03UU,UU,0,0,0.09
B3686BH014DS01,B3686BH014DS01UU,UU,0,0,0
B3686BH014NA02,B3686BH014NA02UU,UU,0,0,0.27
B3686BH014NA03,B3686BH014NA03CU,CU,0,15.3,0.15
B3686BH015NA01,B3686BH015NA01UU,UU,0,0,0.22
B3686BH015NA02,B3686BH015NA02UU,UU,0,0,0.34
B3686BH016NA02,B3686BH016NA02CU,CU,0,20.2,0.16
B3686BH016NA03,B3686BH016NA03UU,UU,0,0,0.37
B3687BB027DS01,B3687BB027DS01UU,UU,0,0,84.46
B3687BB038DS01,B3687BB038DS01CU,CU,0,10.5,7.1
B3687BH012DS01,B3687BH012DS01CU,CU,0,7.1,6.6
B3687TB005DS01,B3687TB005DS01CU,CU,0,18.5,18.4
B3687TB010DS01,B3687TB010DS01CU,CU,0,17.5,19.7
B3692BH034DS02,B3692BH034DS02CU,CU,CU,27.47,0.4302
B3692BH038DS02,B3692BH038DS02CU,CU,-,40.78,0.4158
B3707BH001NA01,B3707BH001NA01CU,CU,0,0,27.1
B3707BH002NA01,B3707BH002NA01CU,CU,0,0,38.3
B3707BH003NA01,B3707BH003NA01CU,CU,0,0,29.4
B3707BH004NA01,B3707BH004NA01CU,CU,0,0,31.3
B3707BH005NA01,B3707BH005NA01CU,CU,0,0,51.6
B3707BH007NA01,B3707BH007NA01CU,CU,0,0,27.5
B3707BH008NA01,B3707BH008NA01CU,CU,0,0,35.3
B3707BH009NA01,B3707BH009NA01CU,CU,0,0,25
B3707BH010NA01,B3707BH010NA01CU,CU,0,0,31.9
B3707BH012NA01,B3707BH012NA01CU,CU,0,0,12.16
B3707BH012NA02,B3707BH012NA02CU,CU,0,0,2.94
B3707BH014NA01,B3707BH014NA01CU,CU,0,0,18.83
B3707BH014NA02,B3707BH014NA02CU,CU,0,0,23.34
B3707BH017NA01,B3707BH017NA01CU,CU,0,0,28.44
B3707BH017NA02,B3707BH017NA02CU,CU,0,0,23.05
B3707BH026NA01,B3707BH026NA01CU,CU,0,0,17.36
B3707BH026NA02,B3707BH026NA02CU,CU,0,0,23.63
B3707BH028NA01,B3707BH028NA01CU,CU,0,0,14.32
B3707BH028NA02,B3707BH028NA02CU,CU,0,0,40.11
B3707BH029NA01,B3707BH029NA01CU,CU,0,0,65.41
B3707BH029NA02,B3707BH029NA02CU,CU,0,0,16.28
B3707BH030NA01,B3707BH030NA01CU,CU,0,0,6.18
B3707BH030NA02,B3707BH030NA02CU,CU,0,0,34.62
B3707BH038NA01,B3707BH038NA01CU,CU,0,0,24.61
B3707BH038NA02,B3707BH038NA02CU,CU,0,0,10
B3707BH039NA01,B3707BH039NA01CU,CU,0,0,35.11
B3707BH039NA02,B3707BH039NA02CU,CU,0,0,13.24
B3707BH040NA01,B3707BH040NA01CU,CU,0,0,22.06
B3707BH041NA01,B3707BH041NA01CU,CU,0,0,21.38
B3707BH041NA02,B3707BH041NA02CU,CU,0,0,32.36
B3707BH054NA01,B3707BH054NA01CU,CU,0,0,8.92
B3707BH054NA02,B3707BH054NA02CU,CU,0,0,23.05
B3720BB001DS01,B3720BB001DS01CU,CU,0,0,0
B3723BH005DS01,B3723BH005DS01UU,UU,0,0,0.611
B3758BH001NA01,B3758BH001NA01UU,UU,0,0,23.8
B3758BH002NA01,B3758BH002NA01UU,UU,0,0,29.89
B3758BH004NA01,B3758BH004NA01UU,UU,0,0,61.08
B3758BH006NA01,B3758BH006NA01UU,UU,0,0,25.13
B3758BH009NA01,B3758BH009NA01UU,UU,0,0,33.56
B3758BH010NA01,B3758BH010NA01UU,UU,0,0,31.95
B3758BH011NA01,B3758BH011NA01UU,UU,0,0,37.61
B3758BH012NA01,B3758BH012NA01UU,UU,0,0,25.65
B3762BH008DS01,B3762BH008DS01UU,UU,0,0,0
B3762BH010DS01,B3762BH010DS01UU,UU,0,0,0
B3765BH034DS01,B3765BH034DS01UU,UU,0,0,0.25
B3779BH001NA02,B3779BH001NA02UU,UU,-,0,0.42
B3779BH002NA02,B3779BH002NA02UU,UU,-,0,0.35
B3779BH004NA02,B3779BH004NA02UU,UU,-,0,0.29
B3782BH003DS01,B3782BH003DS01UU,UU,0,0,0.331
B3782BH004DS01,B3782BH004DS01CU,CU,0,18.1,0
B3782BH005DS01,B3782BH005DS01CU,CU,0,17.1,0
B3782BH006DS01,B3782BH006DS01UU,UU,0,0,0.233
B3782BH008DS01,B3782BH008DS01CU,CU,0,17.6,0
B3782BH008DS02,B3782BH008DS02UU,UU,0,0,0.106
B3782BH008DS03,B3782BH008DS03UU,UU,0,0,0.288
B3782BH009DS01,B3782BH009DS01UU,UU,0,0,0.278
B3782BH011DS01,B3782BH011DS01CU,CU,0,17,0
B3782BH012DS01,B3782BH012DS01UU,UU,0,0,0.265
B3782BH013DS01,B3782BH013DS01UU,UU,0,0,0.265
B3782BH014DS01,B3782BH014DS01CU,CU,0,17.4,0
B3782BH015DS01,B3782BH015DS01UU,UU,0,0,0.189
B3782BH016DS01,B3782BH016DS01CU,CU,0,17.5,0
B3782BH017DS01,B3782BH017DS01UU,UU,0,0,0.344
B3795BH001DS01,B3795BH001DS01UU,UU,0,0,45.62
B3795BH001DS01,B3795BH001DS01CU,CU,0,0,29.4
B3795BH003DS01,B3795BH003DS01CU,CU,0,0,45.62
B3795BH003DS01,B3795BH003DS01UU,UU,0,0,45.62
B3795BH004DS01,B3795BH004DS01CU,CU,0,0,26.18
B3795BH004DS01,B3795BH004DS01UU,UU,0,0,26.18
B3795BH005DS01,B3795BH005DS01CU,CU,0,0,40.45
B3795BH005DS01,B3795BH005DS01UU,UU,0,0,40.45
B3797BH001DS02,B3797BH001DS02UU,UU,0,0,19
B3797BH002DS03,B3797BH002DS03UU,UU,0,0,10.9
B3797BH002DS04,B3797BH002DS04UU,UU,0,0,88.5
B3797BH003DS02,B3797BH003DS02UU,UU,0,0,15.3
B3797BH003DS03,B3797BH003DS03UU,UU,0,0,36.4
B3797BH003DS04,B3797BH003DS04UU,UU,0,0,52.8
B3797BH004DS02,B3797BH004DS02UU,UU,0,0,25.5
B3797BH004DS03,B3797BH004DS03UU,UU,0,0,31.8
B3797BH004DS04,B3797BH004DS04UU,UU,0,0,78.1
B3797BH005DS02,B3797BH005DS02UU,UU,0,0,13.2
B3797BH005DS03,B3797BH005DS03UU,UU,0,0,29.9
B3797BH006DS02,B3797BH006DS02UU,UU,0,0,9.8
B3797BH006DS03,B3797BH006DS03UU,UU,0,0,38.5
B3797BH006DS04,B3797BH006DS04UU,UU,0,0,60.5
B3797BH007DS01,B3797BH007DS01UU,UU,0,0,13.9
B3797BH007DS03,B3797BH007DS03UU,UU,0,0,74
B3797BH007DS04,B3797BH007DS04UU,UU,0,0,7.4
B3797BH008DS01,B3797BH008DS01UU,UU,0,0,45.3
B3797BH008DS02,B3797BH008DS02UU,UU,0,0,66.8
B3797BH008DS03,B3797BH008DS03UU,UU,0,0,53.2
B3797BH009DS02,B3797BH009DS02UU,UU,0,0,37.7
B3797BH009DS03,B3797BH009DS03UU,UU,0,0,56
B3797BH009DS04,B3797BH009DS04UU,UU,0,0,55.9
B3797BH009DS05,B3797BH009DS05UU,UU,0,0,22.2
B3797BH010DS01,B3797BH010DS01UU,UU,0,0,19.6
B3797BH010DS02,B3797BH010DS02UU,UU,0,0,8.4
B3797BH010DS03,B3797BH010DS03UU,UU,0,0,36.9
B3797BH011DS01,B3797BH011DS01UU,UU,0,0,12.4
B3797BH011DS02,B3797BH011DS02UU,UU,0,0,8.6
B3797BH011DS03,B3797BH011DS03UU,UU,0,0,26.2
B3798BB001DS01,B3798BB001DS01CU,CU,0,34.7,0.2
B3798BB001DS01,B3798BB001DS01UU,UU,0,34.7,0.19
B3798BB001DS02,B3798BB001DS02CU,CU,0,34.7,0.2
B3798BB001DS02,B3798BB001DS02UU,UU,0,34.7,0.19
B3798BB002DS03,B3798BB002DS03CU,CU,0,34.7,0.25
B3798BB002DS03,B3798BB002DS03UU,UU,0,34.7,0.3
B3798BB003DS03,B3798BB003DS03CU,CU,0,16.9,0.11
B3798BB003DS03,B3798BB003DS03UU,UU,0,16.9,0.18
B3798BB004DS01,B3798BB004DS01CU,CU,0,16.4,0.1
B3798BB004DS01,B3798BB004DS01UU,UU,0,16.4,0.05
B3798BB005DS03,B3798BB005DS03CU,CU,0,38.8,0.16
B3798BB005DS03,B3798BB005DS03UU,UU,0,38.8,0.27
B3798BB006DS03,B3798BB006DS03CU,CU,0,28.3,0.15
B3798BB006DS03,B3798BB006DS03UU,UU,0,28.3,0.2
B3800BH002DS01,B3800BH002DS01CU,CU,Strain,14.2,5.8
B3800BH002DS01,B3800BH002DS01UU,UU,Strain,0,0
B3800BH003DS01,B3800BH003DS01UU,UU,Strain,0,0
B3800BH004DS01,B3800BH004DS01UU,UU,Strain,0,0
B3800BH004DS02,B3800BH004DS02UU,UU,Strain,0,0
B3800BH004DS03,B3800BH004DS03UU,UU,Strain,0,0
B3800BH005DS01,B3800BH005DS01UU,UU,Strain,0,0
B3800BH006DS01,B3800BH006DS01UU,UU,Strain,0,0
B3800BH007DS01,B3800BH007DS01UU,UU,Strain,0,0
B3800BH007DS02,B3800BH007DS02UU,UU,Strain,13.3,8.1
B3800BH007DS02,B3800BH007DS02CU,CU,Strain,13.3,8.1
B3800BH008DS01,B3800BH008DS01UU,UU,Strain,0,0
B3800BH008DS02,B3800BH008DS02UU,UU,Strain,0,0
B3800BH008DS03,B3800BH008DS03CU,CU,Strain,13.2,14.3
B3800BH009DS01,B3800BH009DS01UU,UU,Strain,0,0
B3800BH009DS02,B3800BH009DS02UU,UU,Strain,0,0
B3800BH009DS03,B3800BH009DS03UU,UU,Strain,0,0
B3800BH009DS04,B3800BH009DS04UU,UU,Strain,11.3,15.2
B3800BH009DS04,B3800BH009DS04CU,CU,Strain,11.3,15.2
B3800BH009DS05,B3800BH009DS05UU,UU,Strain,0,0
B3800BH009DS06,B3800BH009DS06UU,UU,Strain,0,0
B3800BH009DS07,B3800BH009DS07UU,UU,Strain,0,0
B3800BH010DS01,B3800BH010DS01UU,UU,Strain,0,0
B3800BH012DS01,B3800BH012DS01UU,UU,Strain,0,0
B3800BH013DS01,B3800BH013DS01UU,UU,Strain,0,0
B3800BH014DS01,B3800BH014DS01UU,UU,Strain,0,0
B3800BH015DS01,B3800BH015DS01UU,UU,Strain,0,0
B3800BH015DS01,B3800BH015DS01CU,CU,Strain,16.6,4.7
B3800BH016DS01,B3800BH016DS01UU,UU,Strain,0,0
B3800BH016DS02,B3800BH016DS02UU,UU,Strain,0,0
B3800BH018DS01,B3800BH018DS01UU,UU,Strain,0,0
B3800BH019DS01,B3800BH019DS01UU,UU,Strain,0,0
B3800BH019DS02,B3800BH019DS02CU,CU,Strain,11.6,13.3
B3800BH019DS02,B3800BH019DS02UU,UU,Strain,0,0
B3800BH019DS03,B3800BH019DS03UU,UU,Strain,0,0
B3800BH020DS01,B3800BH020DS01UU,UU,Strain,0,0
B3800BH020DS02,B3800BH020DS02UU,UU,Strain,0,0
B3800BH020DS03,B3800BH020DS03UU,UU,Strain,0,0
B3800BH021DS01,B3800BH021DS01UU,UU,Strain,0,0
B3800BH022DS01,B3800BH022DS01UU,UU,Strain,0,0
B3800BH022DS02,B3800BH022DS02UU,UU,Strain,0,0
B3800BH022DS03,B3800BH022DS03UU,UU,Strain,0,0
B3800BH022DS04,B3800BH022DS04UU,UU,Strain,0,0
B3800BH022DS05,B3800BH022DS05UU,UU,Strain,0,0
B3800BH022DS06,B3800BH022DS06UU,UU,Strain,0,0
B3800BH022DS06,B3800BH022DS06CU,CU,Strain,11.8,3.9
B3800BH023DS01,B3800BH023DS01UU,UU,Strain,0,0
B3800BH023DS02,B3800BH023DS02UU,UU,Strain,0,0
B3800BH024DS01,B3800BH024DS01UU,UU,Strain,0,0
B3800BH024DS02,B3800BH024DS02UU,UU,Strain,0,0
B3800BH025DS01,B3800BH025DS01UU,UU,Strain,0,0
B3800BH026DS01,B3800BH026DS01UU,UU,Strain,0,0
B3800BH027DS01,B3800BH027DS01UU,UU,Strain,0,0
B3800BH028DS01,B3800BH028DS01UU,UU,Strain,0,0
B3800BH029DS01,B3800BH029DS01UU,UU,Strain,0,0
B3800BH029DS02,B3800BH029DS02UU,UU,Strain,0,0
B3800BH031DS01,B3800BH031DS01UU,UU,Strain,0,0
B3800BH032DS01,B3800BH032DS01UU,UU,Strain,0,0
B3800BH033DS01,B3800BH033DS01UU,UU,Strain,0,0
B3800BH034DS01,B3800BH034DS01UU,UU,Strain,0,0
B3800BH037DS01,B3800BH037DS01UU,UU,Strain,0,0
B3800BH038DS01,B3800BH038DS01UU,UU,Strain,0,0
B3800BH039DS01,B3800BH039DS01UU,UU,Strain,0,0
B3800BH043DS01,B3800BH043DS01UU,UU,Strain,0,0
B3800BH044DS01,B3800BH044DS01UU,UU,Strain,0,0
B3800BH052DS01,B3800BH052DS01CU,CU,Strain,13,16.2
B3800BH052DS01,B3800BH052DS01UU,UU,Strain,0,0
B3800BH053DS01,B3800BH053DS01UU,UU,Strain,0,0
B3800BH053DS01,B3800BH053DS01CU,CU,Strain,13,5.4
B3800BH054DS01,B3800BH054DS01CU,CU,Strain,14,18
B3800BH054DS01,B3800BH054DS01UU,UU,Strain,0,0
B3800BH055DS01,B3800BH055DS01UU,UU,Strain,0,0
B3800BH056DS01,B3800BH056DS01UU,UU,0,0,0
B3800BH057DS01,B3800BH057DS01UU,UU,0,0,0
B3800BH058DS01,B3800BH058DS01UU,UU,0,0,0
B3800BH059DS01,B3800BH059DS01UU,UU,0,0,0
B3800BH060DS01,B3800BH060DS01UU,UU,0,0,0
B3800BH061DS01,B3800BH061DS01UU,UU,Strain,0,0
B3800BH062DS01,B3800BH062DS01UU,UU,Strain,0,0
B3800BH063DS01,B3800BH063DS01UU,UU,Strain,0,0
B3802BH001NA03,B3802BH001NA03CU,CU,-,20.4,20
B3802BH002NA01,B3802BH002NA01CU,CU,-,24.8,5
B3802BH002NA03,B3802BH002NA03CU,CU,-,0,19
B3802BH003NA01,B3802BH003NA01CU,CU,-,26.6,0
B3802BH003NA07,B3802BH003NA07CU,CU,-,23.6,0
B3802BH004NA01,B3802BH004NA01CU,CU,-,27.6,0
B3802BH004NA07,B3802BH004NA07CU,CU,-,27.6,0
B3802BH005NA03,B3802BH005NA03CU,CU,-,0,17.9
B3802BH006NA03,B3802BH006NA03CU,CU,-,21,0
B3802BH007NA07,B3802BH007NA07CU,CU,-,25.4,0
B3802BH008NA03,B3802BH008NA03CU,CU,-,26.9,0
B3802BH009NA04,B3802BH009NA04CU,CU,-,23.6,0
B3802BH010NA01,B3802BH010NA01CU,CU,-,24.8,0
B3802BH010NA05,B3802BH010NA05CU,CU,-,22.3,0
B3828SB009DS01,B3828SB009DS01UU,UU,0,0,0.15
B3854BH001NA01,B3854BH001NA01UU,UU,Strain,0,9.7
B3854BH002NA02,B3854BH002NA02UU,UU,Strain,0,21.78
B3854BH003DS03,B3854BH003DS03UU,UU,Strain,0,15.02
B3854BH003NA02,B3854BH003NA02UU,UU,Strain,0,15.02
B3854BH004NA02,B3854BH004NA02UU,UU,Strain,0,19.43
B3854BH006NA01,B3854BH006NA01UU,UU,Strain,0,28.25
B3854BH007NA02,B3854BH007NA02UU,UU,Strain,,37.83
B3864BH020NA01,B3864BH020NA01UU,UU,Strain,,6.52
B3864BH021NA02,B3864BH021NA02UU,UU,Strain,,13.3
B3864BH022NA02,B3864BH022NA02UU,UU,Strain,,13.47
B3864BH025NA01,B3864BH025NA01UU,UU,Strain,,
B3864BH025NA02,B3864BH025NA02UU,UU,Strain,,17.82
B3864BH025NA03,B3864BH025NA03UU,UU,Strain,,16.94
B3864BH026NA03,B3864BH026NA03UU,UU,Strain,,11.16
B3864BH026NA05,B3864BH026NA05UU,UU,Strain,,4.3
B3864BH027NA02,B3864BH027NA02UU,UU,Strain,,13.24
B3864BH027NA03,B3864BH027NA03UU,UU,Strain,,19.08
B3864BH028NA03,B3864BH028NA03UU,UU,Strain,,11.69
B3864BH029NA02,B3864BH029NA02UU,UU,Strain,,13.01
B3864BH029NA03,B3864BH029NA03UU,UU,Strain,,11.52
B3864BH029NA04,B3864BH029NA04UU,UU,Strain,,4.62
B3864BH030NA02,B3864BH030NA02UU,UU,Strain,,4.78
B3864BH030NA03,B3864BH030NA03UU,UU,Strain,,16.59
B3864BH030NA04,B3864BH030NA04UU,UU,Strain,,7.64
B3864BH031NA02,B3864BH031NA02UU,UU,Strain,,14.25
B3864BH031NA03,B3864BH031NA03UU,UU,Strain,,14.57
B3864BH031NA04,B3864BH031NA04UU,UU,Strain,,12.58
B3864BH032NA02,B3864BH032NA02UU,UU,Strain,,5.4
B3864BH032NA03,B3864BH032NA03UU,UU,Strain,,17.64
B3864BH032NA05,B3864BH032NA05UU,UU,Strain,,22.54
B3864BH033NA01,B3864BH033NA01UU,UU,Strain,,7.56
B3864BH033NA02,B3864BH033NA02UU,UU,Strain,,14.01
B3864BH033NA04,B3864BH033NA04UU,UU,Strain,,14.28
B3864BH034NA02,B3864BH034NA02UU,UU,Strain,,7.74
B3864BH034NA03,B3864BH034NA03UU,UU,Strain,,12.18
B3864BH034NA04,B3864BH034NA04UU,UU,Strain,,21.55
B3864BH037NA01,B3864BH037NA01UU,UU,Strain,,7.53
B3864BH038NA01,B3864BH038NA01UU,UU,Strain,,7.04
B3864BH039NA02,B3864BH039NA02UU,UU,Strain,,6.84
B3864BH040NA02,B3864BH040NA02UU,UU,Strain,,12.55
B3864BH041NA02,B3864BH041NA02UU,UU,Strain,,14.38
B3864BH042NA02,B3864BH042NA02UU,UU,Strain,,18.87
B3864BH043NA01,B3864BH043NA01UU,UU,Strain,,16.97
B3864BH044NA01,B3864BH044NA01UU,UU,Strain,,3.84
B3864BH044NA02,B3864BH044NA02UU,UU,Strain,,15.08
B3888BH005DS01,B3888BH005DS01UU,UU,Strain,0,3.04
B3888BH005DS01,B3888BH005DS01CU,CU,Strain,,
B3888BH008DS01,B3888BH008DS01UU,UU,Strain,0,4.99
B3888BH010NA01,B3888BH010NA01UU,UU,Strain,,5.27
B3893BH013DS01,B3893BH013DS01UU,UU,Strain,,
B3893BH013NA02,B3893BH013NA02UU,UU,Strain,,0.096
B3893BH013NA03,B3893BH013NA03UU,UU,Strain,,0.435
B3893BH016NA01,B3893BH016NA01UU,UU,Strain,,0.187
B3893BH020NA01,B3893BH020NA01UU,UU,Strain,,0.147
B3907BH001NA01,B3907BH001NA01UU,UU,Strain,,0.145
B3907BH002NA01,B3907BH002NA01UU,UU,Strain,,0.08
B3907SB001NA01,B3907SB001NA01CU,CU,Strain,,
B3907SB001NA01,B3907SB001NA01UU,UU,Strain,,26.5
B3907SB004NA01,B3907SB004NA01UU,UU,Strain,,15.8
B3907SB007NA01,B3907SB007NA01UU,UU,Strain,,0.189
B3907SB007NA02,B3907SB007NA02UU,UU,Strain,,0.163
B3907SB010NA01,B3907SB010NA01UU,UU,Strain,,0.16
B3907SB014NA03,B3907SB014NA03UU,UU,Strain,,18.9
B3907SB016NA01,B3907SB016NA01UU,UU,Strain,,11.9
B3907SB017NA01,B3907SB017NA01UU,UU,Strain,,30.6
B3907SB017NA02,B3907SB017NA02CU,CU,Strain,,
B3907SB018NA01,B3907SB018NA01CU,CU,Strain,,
B3907SB018NA01,B3907SB018NA01UU,UU,Strain,,14.4
B3907SB019NA03,B3907SB019NA03UU,UU,Strain,,16.7
B3951BH001NA03,B3951BH001NA03UU,UU,Strain,,64.93
B3951BH002NA02,B3951BH002NA02UU,UU,Strain,,48.08
B3951BH008NA01,B3951BH008NA01UU,UU,Strain,,35.26
B3951BH009NA01,B3951BH009NA01UU,UU,Strain,,46.81
B3951BH010NA03,B3951BH010NA03UU,UU,Strain,,41.51
B3951BH011NA02,B3951BH011NA02UU,UU,Strain,,21.7
B3979CB001NA01,B3979CB001NA01CU,CU,1,1,1
B3981CB001NA01,B3981CB001NA01CU,CU,2,2,2
B3995BH002NA01,B3995BH002NA01CU,CU,Strain,,
B3995BH002NA01,B3995BH002NA01UU,UU,변형률,,22.02
B3995BH003NA01,B3995BH003NA01UU,UU,변형률,,36.01
B3995BH004DS01,B3995BH004DS01CU,CU,,,
B3995BH004NA02,B3995BH004NA02UU,UU,변형률,,24.47
B3995BH004NA04,B3995BH004NA04CU,CU,변형률,15.78,57.19
B3995BH006NA02,B3995BH006NA02UU,UU,변형률,,56.33
B3995BH009NA02,B3995BH009NA02UU,UU,변형률,,22.49
B3995BH009NA03,B3995BH009NA03CU,CU,변형률,10.65,38.24
B3995BH010NA01,B3995BH010NA01UU,UU,변형률,,27.53
B3995BH011NA02,B3995BH011NA02CU,CU,변형률,17.86,14.44
B3995BH011NA03,B3995BH011NA03UU,UU,변형률,,35.15
B3995BH012NA01,B3995BH012NA01UU,UU,변형률,,31.42
B3995BH012NA03,B3995BH012NA03UU,UU,변형률,,48.45
B3995BH013NA01,B3995BH013NA01UU,UU,변형률,,27.83
B3995BH013NA02,B3995BH013NA02CU,CU,변형률,21.59,84.38
B3995BH014NA02,B3995BH014NA02UU,UU,변형률,,81.5
B3995BH015NA03,B3995BH015NA03UU,UU,변형률,,61.05
B3995BH016NA01,B3995BH016NA01UU,UU,변형률,,86.9
B3995BH017NA01,B3995BH017NA01UU,UU,변형률,,26.7
B3995BH018NA01,B3995BH018NA01UU,UU,변형률,,58.62
B3995BH019NA01,B3995BH019NA01UU,UU,변형률,,62.67
B3995BH020NA01,B3995BH020NA01CU,CU,변형률,18.07,45.53
B3995BH020NA02,B3995BH020NA02UU,UU,변형률,,76.4
B3995BH020NA02,B3995BH020NA025,UU,변형률,,76.4
B3995BH021NA01,B3995BH021NA01UU,UU,변형률,,22.29
B3995BH022NA01,B3995BH022NA01UU,UU,변형률,,35.41
B3995BH023NA01,B3995BH023NA01CU,CU,변형률,13.83,38.82
B3995BH023NA02,B3995BH023NA02UU,UU,변형률,,68.02
B3995BH024NA01,B3995BH024NA01CU,CU,변형률,15.89,24.29
B3995BH024NA02,B3995BH024NA02UU,UU,변형률,,30.37
B3995BH025NA01,B3995BH025NA01UU,UU,변형률,,49.55
B3995BH025NA01,B3995BH025NA01CU,CU,,,
B3995BH026NA01,B3995BH026NA01UU,UU,변형률,,59.54
B3995BH027NA01,B3995BH027NA01UU,UU,변형률,,68.26
B3995BH028NA01,B3995BH028NA01CU,CU,변형률,9.9,44.64
B3995BH028NA02,B3995BH028NA02UU,UU,변형률,,81.23
B3995BH029NA01,B3995BH029NA01UU,UU,변형률,,51.42
B3995BH030NA01,B3995BH030NA01UU,UU,변형률,,47.02
B3995BH031NA01,B3995BH031NA01CU,CU,변형률,8.95,51.64
B3995BH031NA02,B3995BH031NA02UU,UU,변형률,,70.34
B3995BH032NA01,B3995BH032NA01UU,UU,변형률,,51.21
B3995BH033NA01,B3995BH033NA01UU,UU,변형률,,43.06
B3995BH033NA02,B3995BH033NA02UU,UU,변형률,,44.18
B3995BH034NA01,B3995BH034NA01CU,CU,변형률,17.37,19.88
B3995BH034NA02,B3995BH034NA02UU,UU,변형률,,66.46
B3995BH035NA01,B3995BH035NA01UU,UU,변형률,,87.43
B3995BH036NA01,B3995BH036NA01UU,UU,변형률,,70.59
B3999CB001CR01,B3999CB001CR01CU,CU,,,
B4001BH004NA01,B4001BH004NA01UU,UU,변형률제어,,31.3
B4001BH004NA01,B4001BH004NA01CU,CU,,,
B4001BH007NA01,B4001BH007NA01UU,UU,변형률제어,,39.7
B4001BH010NA01,B4001BH010NA01UU,UU,변형률제어,,26.9
B4001BH010NA01,B4001BH010NA01CU,CU,,,
B4001BH011NA01,B4001BH011NA01UU,UU,변형률제어,,10.8
B4001BH013NA01,B4001BH013NA01CU,CU,,,
B4001BH013NA01,B4001BH013NA01UU,UU,변형률제어,,3.8
B4001BH016NA01,B4001BH016NA01UU,UU,변형률제어,,8.5
